wwtp_jurisdiction,wwtp_id,reporting_jurisdiction,sample_location,key_plot_id,county_names,county_fips,population_served,date_start,date_end,detect_prop_15d,percentile,sampling_prior,first_sample_date,ptc_15d,sample_location_specify
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-06-25,2023-07-09,100,59.667,no,2023-04-25,-83,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-06-26,2023-07-10,100,59.667,no,2023-04-25,-83,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-06-27,2023-07-11,100,59.667,no,2023-04-25,-83,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-06-28,2023-07-12,100,59.667,no,2023-04-25,-83,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-06-29,2023-07-13,100,60.0,no,2023-04-25,-92,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-06-30,2023-07-14,100,60.0,no,2023-04-25,-96,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-07-01,2023-07-15,100,60.0,no,2023-04-25,-96,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-07-02,2023-07-16,100,60.0,no,2023-04-25,-96,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-07-03,2023-07-17,100,60.0,no,2023-04-25,-96,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-07-04,2023-07-18,100,39.0,no,2023-04-25,-78,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-07-05,2023-07-19,100,39.0,no,2023-04-25,-78,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-07-06,2023-07-20,100,43.25,no,2023-04-25,-40,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-07-07,2023-07-21,100,43.25,no,2023-04-25,963,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-07-08,2023-07-22,100,43.25,no,2023-04-25,963,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-07-09,2023-07-23,100,43.25,no,2023-04-25,963,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-07-10,2023-07-24,100,43.25,no,2023-04-25,963,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-07-11,2023-07-25,100,34.25,no,2023-04-25,150,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-07-12,2023-07-26,100,34.25,no,2023-04-25,150,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-07-13,2023-07-27,100,34.0,no,2023-04-25,55,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-07-14,2023-07-28,100,34.0,no,2023-04-25,-33,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-07-15,2023-07-29,100,34.0,no,2023-04-25,-33,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-07-16,2023-07-30,100,34.0,no,2023-04-25,-33,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-07-17,2023-07-31,100,34.0,no,2023-04-25,-33,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-07-18,2023-08-01,100,43.4,no,2023-04-25,65,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-07-19,2023-08-02,100,43.4,no,2023-04-25,19,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-07-20,2023-08-03,100,46.8,no,2023-04-25,19,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-07-21,2023-08-04,100,46.8,no,2023-04-25,232,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-07-22,2023-08-05,100,46.8,no,2023-04-25,232,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-07-23,2023-08-06,100,46.8,no,2023-04-25,232,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-07-24,2023-08-07,100,46.8,no,2023-04-25,232,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-07-25,2023-08-08,100,48.4,no,2023-04-25,183,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-07-26,2023-08-09,100,48.4,no,2023-04-25,220,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-07-27,2023-08-10,100,60.6,no,2023-04-25,508,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-07-28,2023-08-11,100,60.6,no,2023-04-25,470,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-07-29,2023-08-12,100,60.6,no,2023-04-25,470,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-07-30,2023-08-13,100,60.6,no,2023-04-25,470,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-07-31,2023-08-14,100,60.6,no,2023-04-25,470,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-08-01,2023-08-15,100,63.4,no,2023-04-25,20,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-08-02,2023-08-16,100,63.4,no,2023-04-25,21,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-08-03,2023-08-17,100,68.4,no,2023-04-25,64,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-08-04,2023-08-18,100,68.4,no,2023-04-25,-33,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-08-05,2023-08-19,100,68.4,no,2023-04-25,-33,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-08-06,2023-08-20,100,68.4,no,2023-04-25,-33,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-08-07,2023-08-21,100,68.4,no,2023-04-25,-33,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-08-08,2023-08-22,100,74.2,no,2023-04-25,-26,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-08-09,2023-08-23,100,74.2,no,2023-04-25,-60,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-08-10,2023-08-24,100,73.0,no,2023-04-25,-57,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-08-11,2023-08-25,100,73.0,no,2023-04-25,24,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-08-12,2023-08-26,100,73.0,no,2023-04-25,24,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-08-13,2023-08-27,100,73.0,no,2023-04-25,24,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-08-14,2023-08-28,100,73.0,no,2023-04-25,24,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-08-15,2023-08-29,100,57.4,no,2023-04-25,-70,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-08-16,2023-08-30,100,57.4,no,2023-04-25,-91,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-08-17,2023-08-31,100,57.4,no,2023-04-25,-91,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-08-18,2023-09-01,100,57.4,no,2023-04-25,-97,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-08-19,2023-09-02,100,57.4,no,2023-04-25,-97,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-08-20,2023-09-03,100,57.4,no,2023-04-25,-97,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-08-21,2023-09-04,100,57.4,no,2023-04-25,-97,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-08-22,2023-09-05,100,59.5,no,2023-04-25,20,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-08-23,2023-09-06,100,59.5,no,2023-04-25,137,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-08-24,2023-09-07,100,59.5,no,2023-04-25,137,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-08-25,2023-09-08,100,59.5,no,2023-04-25,4873,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-08-26,2023-09-09,100,59.5,no,2023-04-25,4873,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-08-27,2023-09-10,100,59.5,no,2023-04-25,4873,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-08-28,2023-09-11,100,59.5,no,2023-04-25,4873,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-08-29,2023-09-12,100,54.0,no,2023-04-25,309,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-08-30,2023-09-13,100,54.0,no,2023-04-25,-66,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-08-31,2023-09-14,100,69.667,no,2023-04-25,-57,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-09-01,2023-09-15,100,69.667,no,2023-04-25,-57,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-09-02,2023-09-16,100,69.667,no,2023-04-25,-57,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-09-03,2023-09-17,100,69.667,no,2023-04-25,-57,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-09-04,2023-09-18,100,69.667,no,2023-04-25,-57,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-09-05,2023-09-19,100,73.0,no,2023-04-25,-13,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-09-06,2023-09-20,100,73.0,no,2023-04-25,160,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-09-07,2023-09-21,100,74.0,no,2023-04-25,197,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-09-08,2023-09-22,100,74.0,no,2023-04-25,197,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-09-09,2023-09-23,100,74.0,no,2023-04-25,197,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-09-10,2023-09-24,100,74.0,no,2023-04-25,197,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-09-11,2023-09-25,100,74.0,no,2023-04-25,197,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-09-12,2023-09-26,100,72.6,no,2023-04-25,33,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-09-13,2023-09-27,100,72.6,no,2023-04-25,9,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-09-14,2023-09-28,100,75.4,no,2023-04-25,-7,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-09-15,2023-09-29,100,75.4,no,2023-04-25,-53,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-09-16,2023-09-30,100,75.4,no,2023-04-25,-53,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-09-17,2023-10-01,100,75.4,no,2023-04-25,-53,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-09-18,2023-10-02,100,75.4,no,2023-04-25,-53,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-09-19,2023-10-03,100,66.2,no,2023-04-25,-83,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-09-20,2023-10-04,100,66.2,no,2023-04-25,-90,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-09-21,2023-10-05,100,54.0,no,2023-04-25,-89,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-09-22,2023-10-06,100,54.0,no,2023-04-25,-93,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-09-23,2023-10-07,100,54.0,no,2023-04-25,-93,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-09-24,2023-10-08,100,54.0,no,2023-04-25,-93,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-09-25,2023-10-09,100,54.0,no,2023-04-25,-93,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-09-26,2023-10-10,80,37.0,no,2023-04-25,-95,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-09-27,2023-10-11,75,37.0,no,2023-04-25,-96,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-09-28,2023-10-12,80,31.2,no,2023-04-25,-80,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-09-29,2023-10-13,75,31.2,no,2023-04-25,-31,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-09-30,2023-10-14,75,31.2,no,2023-04-25,-31,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-10-01,2023-10-15,75,31.2,no,2023-04-25,-31,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-10-02,2023-10-16,75,31.2,no,2023-04-25,-31,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-10-03,2023-10-17,80,25.0,no,2023-04-25,75,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-10-04,2023-10-18,75,25.0,no,2023-04-25,176,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-10-05,2023-10-19,80,27.0,no,2023-04-25,125,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-10-06,2023-10-20,75,27.0,no,2023-04-25,662,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-10-07,2023-10-21,75,27.0,no,2023-04-25,662,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-10-08,2023-10-22,75,27.0,no,2023-04-25,662,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-10-09,2023-10-23,75,27.0,no,2023-04-25,662,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-10-10,2023-10-24,75,27.0,no,2023-04-25,662,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-10-11,2023-10-25,100,27.0,no,2023-04-25,-29,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-10-12,2023-10-26,100,37.25,no,2023-04-25,-1,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-10-13,2023-10-27,100,37.25,no,2023-04-25,3,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-10-14,2023-10-28,100,37.25,no,2023-04-25,3,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-10-15,2023-10-29,100,37.25,no,2023-04-25,3,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-10-16,2023-10-30,100,37.25,no,2023-04-25,3,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-10-17,2023-10-31,100,45.0,no,2023-04-25,136,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-10-18,2023-11-01,100,45.0,no,2023-04-25,284,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-10-19,2023-11-02,100,40.25,no,2023-04-25,57,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-10-20,2023-11-03,100,40.25,no,2023-04-25,-7,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-10-21,2023-11-04,100,40.25,no,2023-04-25,-7,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-10-22,2023-11-05,100,40.25,no,2023-04-25,-7,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-10-23,2023-11-06,100,40.25,no,2023-04-25,-7,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-10-24,2023-11-07,100,37.0,no,2023-04-25,-61,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-10-25,2023-11-08,100,37.0,no,2023-04-25,-61,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-10-26,2023-11-09,80,29.6,no,2023-04-25,-86,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-10-27,2023-11-10,75,29.6,no,2023-04-25,-97,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-10-28,2023-11-11,75,29.6,no,2023-04-25,-97,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-10-29,2023-11-12,75,29.6,no,2023-04-25,-97,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-10-30,2023-11-13,75,29.6,no,2023-04-25,-97,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-10-31,2023-11-14,75,29.6,no,2023-04-25,-97,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-11-01,2023-11-15,67,29.6,no,2023-04-25,-94,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-11-02,2023-11-16,75,14.0,no,2023-04-25,-32,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-11-03,2023-11-17,67,14.0,no,2023-04-25,86,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-11-04,2023-11-18,67,14.0,no,2023-04-25,86,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-11-05,2023-11-19,67,14.0,no,2023-04-25,86,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-11-06,2023-11-20,67,14.0,no,2023-04-25,86,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-11-07,2023-11-21,75,16.75,no,2023-04-25,197,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-11-08,2023-11-22,67,16.75,no,2023-04-25,834,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-11-09,2023-11-23,67,16.75,no,2023-04-25,834,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-11-10,2023-11-24,100,16.75,no,2023-04-25,399,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-11-11,2023-11-25,100,16.75,no,2023-04-25,399,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-11-12,2023-11-26,100,16.75,no,2023-04-25,399,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-11-13,2023-11-27,100,16.75,no,2023-04-25,399,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-11-14,2023-11-28,100,41.667,no,2023-04-25,592,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-11-15,2023-11-29,100,41.667,no,2023-04-25,592,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-11-16,2023-11-30,100,54.25,no,2023-04-25,847,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-11-17,2023-12-01,100,54.25,no,2023-04-25,1231,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-11-18,2023-12-02,100,54.25,no,2023-04-25,1231,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-11-19,2023-12-03,100,54.25,no,2023-04-25,1231,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-11-20,2023-12-04,100,54.25,no,2023-04-25,1231,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-11-21,2023-12-05,100,73.0,no,2023-04-25,538,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-11-22,2023-12-06,100,73.0,no,2023-04-25,186,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-11-23,2023-12-07,100,84.0,no,2023-04-25,11,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-11-24,2023-12-08,100,84.0,no,2023-04-25,11,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-11-25,2023-12-09,100,84.0,no,2023-04-25,11,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-11-26,2023-12-10,100,84.0,no,2023-04-25,11,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-11-27,2023-12-11,100,84.0,no,2023-04-25,11,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-11-28,2023-12-12,100,84.0,no,2023-04-25,11,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-11-29,2023-12-13,100,84.0,no,2023-04-25,-62,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-11-30,2023-12-14,100,81.0,no,2023-04-25,-58,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-12-01,2023-12-15,100,81.0,no,2023-04-25,-63,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-12-02,2023-12-16,100,81.0,no,2023-04-25,-63,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-12-03,2023-12-17,100,81.0,no,2023-04-25,-63,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-12-04,2023-12-18,100,81.0,no,2023-04-25,-63,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-12-05,2023-12-19,100,81.75,no,2023-04-25,33,
